Date,XLP/XLU,XLP/XLV,XLB/XLV
2019-08-16,-79.13302436662218,-34.96515761073571,0.0
2019-08-19,-56.0630004788365,-37.650952023944306,0.0
2019-08-20,98.1030747359357,54.011010736365606,-0.0
2019-08-21,18.517641427791,20.80566831239583,0.0
2019-08-22,-46.34484280976903,-84.69601036644292,-0.0
2019-08-23,95.33758435678496,17.582000969378342,-0.0
2019-08-26,-45.23523863830814,-56.3125220228633,-0.0
2019-08-27,40.22974934877688,-9.916046732101336,0.0
2019-08-28,-114.49444423616396,-49.182479852212246,0.0
2019-08-29,41.993186537818694,43.583829290647635,0.0
2019-08-30,15.343508495493374,20.981609442158877,0.0
2019-09-03,62.141126698564975,-95.21578382019946,-0.0
2019-09-04,-83.25112172721916,-95.37271571106508,0.0
2019-09-05,-12.18162600192585,-10.0,-0.0
2019-09-06,-59.62969169743815,-14.960667734449373,0.0
2019-09-09,-10.851364848702971,-46.65905109425438,-0.0
2019-09-10,70.88777716460103,-10.0,0.0
2019-09-11,31.022952310539864,27.465873964316323,0.0
2019-09-12,-25.751352809653127,-42.91217749143872,0.0
2019-09-13,14.073124737410403,53.6623864468444,0.0
2019-09-16,102.53089628759594,83.05344878665633,-0.0
2019-09-17,4.706121768602856,-44.58961636278236,0.0
2019-09-18,12.412098299203755,-17.139492792028754,0.0
2019-09-19,-10.0,-10.0,-0.0
2019-09-20,54.84886542145851,73.49143002194914,-0.0
2019-09-23,0.0,0.0,0.0
2019-09-24,-0.0,0.0,0.0
2019-09-25,0.0,0.0,0.0
2019-09-26,0.0,-10.0,0.0
2019-09-27,0.0,-30.116696168001056,0.0
2019-09-30,0.0,33.97593291341927,-0.0
2019-10-01,-0.0,-65.19264125859792,-0.0
2019-10-02,-0.0,66.33072455733301,0.0
2019-10-03,0.0,13.462665035910426,-0.0
2019-10-04,0.0,-11.344993238209256,-0.0
2019-10-07,-0.0,50.75041721482876,0.0
2019-10-08,-0.0,-83.0953928216216,0.0
2019-10-09,0.0,-8.655644335830992,0.0
2019-10-10,0.0,26.278790442502142,0.0
2019-10-11,0.0,86.70995607562126,0.0
2019-10-14,0.0,45.29594091173372,-0.0
2019-10-15,-0.0,211.21894471542112,-0.0
2019-10-16,-0.0,-22.152565635482624,0.0
2019-10-17,0.0,22.639960236499057,-0.0
2019-10-18,-0.0,-54.179543220787,0.0
2019-10-21,0.0,-43.015591806354614,-0.0
2019-10-22,-0.0,16.991732137787707,-0.0
2019-10-23,0.0,11.720428816053285,-0.0
2019-10-24,0.0,-81.6542875041737,0.0
2019-10-25,0.0,68.86392425941246,0.0
2019-10-28,0.0,115.16840570914954,-0.0
2019-10-29,-0.0,131.09933113571338,-0.0
2019-10-30,-0.0,6.301020149841463,-0.0
2019-10-31,-0.0,3.9091471980112757,-0.0
2019-11-01,0.0,13.410553687980276,0.0
2019-11-04,0.0,68.47666672936015,0.0
2019-11-05,0.0,-99.10658337938028,0.0
2019-11-06,0.0,-9.417237404614198,-0.0
2019-11-07,0.0,55.1897492887754,0.0
2019-11-08,0.0,74.30216121259825,-0.0
2019-11-11,0.0,-23.394458080803204,0.0
2019-11-12,0.0,22.892294191256823,-0.0
2019-11-13,-0.0,-64.557851471152,-0.0
2019-11-14,-0.0,4.2329911531524544,0.0
2019-11-15,-0.0,192.55650958918125,-0.0
2019-11-18,0.0,-83.595423544911,0.0
2019-11-19,0.0,75.98804366999002,-0.0
2019-11-20,-0.0,-35.09027430970146,-0.0
2019-11-21,-0.0,74.14479407132468,-0.0
2019-11-22,-0.0,39.497844760284515,-0.0
2019-11-25,0.0,-0.0,-0.0
2019-11-26,0.0,0.0,0.0
2019-11-27,0.0,-0.0,-0.0
2019-11-29,0.0,0.0,0.0
2019-12-02,0.0,0.0,-0.0
2019-12-03,-0.0,0.0,-0.0
2019-12-04,0.0,-0.0,-0.0
2019-12-05,-0.0,-0.0,0.0
2019-12-06,0.0,-0.0,0.0
2019-12-09,0.0,0.0,0.0
2019-12-10,-0.0,-0.0,-0.0
2019-12-11,-0.0,0.0,0.0
2019-12-12,0.0,-0.0,0.0
2019-12-13,-0.0,0.0,-0.0
2019-12-16,-0.0,-0.0,-0.0
2019-12-17,-0.0,-0.0,0.0
2019-12-18,-0.0,-0.0,-0.0
2019-12-19,0.0,0.0,-0.0
